,Game,BatPos,Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,RE24,PO,A,Details,Name,Date,HomeGame
528,43,3,Pete Alonso 1B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.261,0.341,0.584,0.925,10.0,5.0,-0.066,0.83,0.0,-0.066,-0.6,6.0,1.0,,Pete_Alonso,201905180,False
529,43,4,Wilson Ramos C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.24,0.308,0.318,0.626,11.0,9.0,-0.067,0.88,0.0,-0.067,-0.6,10.0,0.0,,Wilson_Ramos,201905180,False
530,43,5,Brandon Nimmo RF,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.205,0.35,0.331,0.681,15.0,6.0,0.031,0.97,0.067,-0.036,0.1,3.0,0.0,,Brandon_Nimmo,201905180,False
531,43,6,Todd Frazier 3B,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.183,0.222,0.333,0.556,14.0,8.0,-0.054,1.17,0.016,-0.07,-0.3,0.0,1.0,,Todd_Frazier,201905180,False
532,43,7,Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.221,0.294,0.325,0.619,6.0,5.0,-0.136,1.33,0.0,-0.136,-1.0,1.0,0.0,GDP,Juan_Lagares,201905180,False
533,43,8,Steven Matz P,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.154,0.154,0.154,0.308,4.0,2.0,-0.018,0.73,0.0,-0.018,-0.2,0.0,1.0,,Steven_Matz,201905180,False
534,43,10,   Carlos Gomez PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,-0.031,1.23,0.0,-0.031,-0.2,,,,Carlos_Gomez,201905180,False
535,43,13,   J.D. Davis PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.276,0.349,0.449,0.798,6.0,4.0,-0.038,1.49,0.0,-0.038,-0.2,,,,J.D._Davis,201905180,False
536,43,14,Team Totals,26.0,0.0,1.0,0.0,3.0,9.0,29.0,0.038,0.138,0.077,0.215,122.0,80.0,-0.554,1.02,0.178,-0.732,-4.5,24.0,7.0,,Team_Totals,201905180,False
537,44,0,Jeff McNeil LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.342,0.43,0.471,0.901,7.0,5.0,-0.097,0.95,0.0,-0.097,-0.8,0.0,0.0,,Jeff_McNeil,201905190,False
538,44,1,J.D. Davis 3B,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.287,0.357,0.455,0.813,12.0,7.0,0.064,0.88,0.079,-0.015,0.4,1.0,1.0,,J.D._Davis,201905190,False
539,44,2,Robinson Cano 2B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.245,0.293,0.374,0.667,6.0,4.0,-0.173,1.38,0.0,-0.173,-1.1,2.0,5.0,2·GDP,Robinson_Cano,201905190,False
540,44,3,Pete Alonso 1B,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.258,0.341,0.577,0.917,11.0,4.0,0.013,1.19,0.067,-0.054,-0.1,7.0,0.0,,Pete_Alonso,201905190,False
541,44,4,Brandon Nimmo RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2,0.344,0.323,0.667,9.0,5.0,-0.097,1.38,0.0,-0.097,-0.7,5.0,0.0,,Brandon_Nimmo,201905190,False
542,44,5,Adeiny Hechavarria SS,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.133,0.133,0.133,0.267,8.0,7.0,0.043,0.99,0.068,-0.026,0.2,1.0,3.0,,Adeiny_Hechavarria,201905190,False
543,44,6,Juan Lagares CF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.215,0.287,0.316,0.604,7.0,6.0,-0.059,1.17,0.0,-0.059,-0.5,2.0,0.0,,Juan_Lagares,201905190,False
544,44,7,   Dominic Smith PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.289,0.413,0.421,0.834,5.0,2.0,-0.15,3.53,0.0,-0.15,-0.9,,,GDP,Dominic_Smith,201905190,False
545,44,9,Tomas Nido C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.185,0.185,0.333,0.519,6.0,4.0,-0.042,0.85,0.0,-0.042,-0.3,5.0,0.0,,Tomas_Nido,201905190,False
546,44,10,   Amed Rosario PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.264,0.306,0.393,0.699,4.0,3.0,-0.019,0.75,0.0,-0.019,-0.2,,,,Amed_Rosario,201905190,False
547,44,11,Noah Syndergaard P,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.136,0.208,0.409,0.617,9.0,6.0,-0.029,0.56,0.0,-0.029,-0.2,0.0,1.0,,Noah_Syndergaard,201905190,False
548,44,13,   Wilson Ramos PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.238,0.306,0.315,0.621,5.0,2.0,-0.01,0.4,0.0,-0.01,-0.2,,,,Wilson_Ramos,201905190,False
549,44,14,Team Totals,27.0,0.0,2.0,0.0,1.0,8.0,28.0,0.074,0.107,0.074,0.181,89.0,55.0,-0.556,1.11,0.214,-0.771,-4.5,24.0,10.0,,Team_Totals,201905190,False
550,45,0,Jeff McNeil 2B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.331,0.418,0.456,0.875,16.0,12.0,-0.093,0.71,0.0,-0.093,-1.4,2.0,4.0,,Jeff_McNeil,201905200,True
551,45,1,Amed Rosario SS,3.0,2.0,1.0,1.0,1.0,2.0,4.0,0.265,0.311,0.41,0.72,25.0,16.0,0.107,0.51,0.128,-0.021,1.0,3.0,3.0,HR,Amed_Rosario,201905200,True
552,45,2,J.D. Davis LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.276,0.345,0.438,0.783,18.0,10.0,-0.051,0.53,0.0,-0.051,-0.8,0.0,0.0,,J.D._Davis,201905200,True
553,45,4,Pete Alonso 1B,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.259,0.344,0.59,0.934,14.0,11.0,0.068,0.48,0.101,-0.033,0.6,7.0,2.0,"HR,HBP",Pete_Alonso,201905200,True
554,45,6,Wilson Ramos C,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.233,0.304,0.308,0.612,14.0,6.0,-0.015,0.41,0.013,-0.028,-0.3,6.0,0.0,,Wilson_Ramos,201905200,True
555,45,7,Todd Frazier 3B,4.0,0.0,2.0,1.0,0.0,2.0,4.0,0.203,0.239,0.344,0.583,22.0,12.0,0.081,0.64,0.101,-0.02,1.0,0.0,0.0,,Todd_Frazier,201905200,True
556,45,8,Carlos Gomez RF,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.143,0.25,0.286,0.536,17.0,11.0,0.051,0.67,0.086,-0.035,1.0,3.0,0.0,2B,Carlos_Gomez,201905200,True
557,45,9,Juan Lagares CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.207,0.286,0.305,0.591,16.0,11.0,-0.042,0.64,0.004,-0.045,-0.6,1.0,0.0,IW,Juan_Lagares,201905200,True
558,45,10,Wilmer Font P,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.333,0.333,0.333,0.667,6.0,4.0,-0.01,0.74,0.013,-0.023,-0.6,1.0,0.0,,Wilmer_Font,201905200,True
559,45,12,   Robinson Cano PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.297,0.384,0.681,3.0,3.0,0.014,0.25,0.014,0.0,0.2,,,2B,Robinson_Cano,201905200,True
560,45,16,   Dominic Smith PH-1B,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.308,0.426,0.436,0.861,1.0,1.0,0.069,0.93,0.069,0.0,0.9,0.0,1.0,,Dominic_Smith,201905200,True
561,45,17,Team Totals,32.0,5.0,8.0,5.0,4.0,11.0,37.0,0.25,0.351,0.5,0.851,152.0,97.0,0.179,0.58,0.529,-0.349,1.1,27.0,10.0,,Team_Totals,201905200,True
562,46,0,Jeff McNeil LF-RF,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.333,0.418,0.461,0.879,10.0,8.0,0.077,2.29,0.184,-0.108,0.5,3.0,0.0,2B,Jeff_McNeil,201905210,True
563,46,1,Amed Rosario SS,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.263,0.308,0.404,0.711,23.0,11.0,0.245,1.85,0.367,-0.121,-0.2,1.0,2.0,,Amed_Rosario,201905210,True
564,46,2,Robinson Cano 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.244,0.291,0.375,0.666,13.0,9.0,-0.136,1.34,0.0,-0.136,-0.8,3.0,0.0,,Robinson_Cano,201905210,True
565,46,3,Pete Alonso 1B,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.26,0.347,0.604,0.951,16.0,7.0,0.309,1.16,0.358,-0.049,0.9,6.0,0.0,"HR,HBP",Pete_Alonso,201905210,True
566,46,4,Todd Frazier 3B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.206,0.239,0.338,0.578,14.0,10.0,-0.092,1.09,0.028,-0.12,-0.5,0.0,2.0,GDP,Todd_Frazier,201905210,True
567,46,5,Wilson Ramos C,3.0,1.0,2.0,0.0,1.0,1.0,4.0,0.243,0.316,0.316,0.632,13.0,7.0,0.201,1.58,0.227,-0.026,1.6,9.0,2.0,,Wilson_Ramos,201905210,True
568,46,6,Carlos Gomez RF-CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.091,0.167,0.182,0.348,17.0,11.0,-0.308,2.23,0.0,-0.308,-2.2,2.0,0.0,GDP,Carlos_Gomez,201905210,True
569,46,7,Juan Lagares CF,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.205,0.29,0.301,0.592,5.0,3.0,0.028,1.45,0.055,-0.027,0.2,3.0,0.0,HBP,Juan_Lagares,201905210,True
570,46,14,Zack Wheeler P,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.261,0.261,0.435,0.696,3.0,3.0,-0.087,1.89,0.0,-0.087,-0.6,0.0,1.0,,Zack_Wheeler,201905210,True
571,46,15,   J.D. Davis PH-LF,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.283,0.356,0.472,0.828,11.0,6.0,0.563,3.26,0.563,0.0,2.7,0.0,0.0,HR,J.D._Davis,201905210,True
572,46,16,Team Totals,32.0,6.0,8.0,6.0,4.0,7.0,38.0,0.25,0.368,0.469,0.837,137.0,79.0,0.902,1.78,1.884,-0.982,2.0,27.0,7.0,,Team_Totals,201905210,True
573,47,0,Amed Rosario SS,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.261,0.305,0.398,0.703,23.0,15.0,-0.056,0.97,0.038,-0.094,-0.3,1.0,4.0,,Amed_Rosario,201905220,True
574,47,1,J.D. Davis LF,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.282,0.352,0.473,0.825,26.0,17.0,-0.114,1.58,0.027,-0.141,-0.7,2.0,0.0,2B,J.D._Davis,201905220,True
575,47,3,Robinson Cano 2B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.241,0.287,0.371,0.658,10.0,7.0,0.05,1.31,0.089,-0.039,0.6,0.0,0.0,,Robinson_Cano,201905220,True
576,47,4,   Adeiny Hechavarria 2B,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.188,0.278,0.25,0.528,10.0,6.0,0.15,1.54,0.15,0.0,0.6,1.0,0.0,2B,Adeiny_Hechavarria,201905220,True
577,47,5,Pete Alonso 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.254,0.34,0.59,0.93,19.0,12.0,-0.274,2.23,0.0,-0.274,-1.8,7.0,1.0,,Pete_Alonso,201905220,True
578,47,6,Todd Frazier 3B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.211,0.253,0.352,0.605,14.0,8.0,-0.023,2.0,0.078,-0.101,-0.3,0.0,1.0,2B,Todd_Frazier,201905220,True
579,47,7,Carlos Gomez RF,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.077,0.25,0.154,0.404,14.0,8.0,0.05,2.14,0.103,-0.053,0.2,4.0,0.0,HBP,Carlos_Gomez,201905220,True
580,47,8,Juan Lagares CF,4.0,1.0,1.0,3.0,0.0,1.0,4.0,0.207,0.289,0.31,0.599,12.0,9.0,0.486,3.01,0.582,-0.097,1.8,1.0,0.0,2B,Juan_Lagares,201905220,True
581,47,9,Tomas Nido C,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.172,0.172,0.31,0.483,6.0,6.0,-0.069,1.36,0.0,-0.069,-0.5,9.0,0.0,,Tomas_Nido,201905220,True
582,47,10,   Wilson Ramos PH-C,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.241,0.318,0.314,0.632,3.0,3.0,-0.047,1.13,0.002,-0.048,-0.1,1.0,0.0,IW,Wilson_Ramos,201905220,True
583,47,11,Jacob deGrom P,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.25,0.25,0.45,0.7,3.0,3.0,0.028,1.22,0.055,-0.027,0.1,1.0,1.0,,Jacob_deGrom,201905220,True
584,47,13,   Dominic Smith PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.429,0.425,0.854,3.0,2.0,-0.035,1.4,0.0,-0.035,-0.2,,,,Dominic_Smith,201905220,True
585,47,15,   Rajai Davis PH-LF,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,9.0,7.0,0.055,0.45,0.055,0.0,2.7,0.0,0.0,HR,Rajai_Davis,201905220,True
586,47,16,Team Totals,32.0,6.0,7.0,6.0,4.0,11.0,37.0,0.219,0.324,0.438,0.762,152.0,103.0,0.201,1.72,1.179,-0.978,2.1,27.0,8.0,,Team_Totals,201905220,True
587,48,0,Amed Rosario SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.256,0.298,0.389,0.687,21.0,12.0,-0.078,0.78,0.0,-0.078,-0.7,1.0,2.0,,Amed_Rosario,201905230,True
588,48,1,J.D. Davis LF,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.283,0.352,0.469,0.821,11.0,9.0,0.085,1.22,0.112,-0.027,0.5,1.0,0.0,,J.D._Davis,201905230,True
589,48,3,   Dominic Smith PH-1B,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.317,0.44,0.463,0.903,1.0,1.0,0.174,2.47,0.174,0.0,0.6,0.0,0.0,2B,Dominic_Smith,201905230,True
590,48,4,Todd Frazier 3B,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.219,0.278,0.356,0.635,15.0,6.0,-0.062,1.58,0.105,-0.166,0.0,1.0,3.0,"CS,HBP",Todd_Frazier,201905230,True
591,48,5,Pete Alonso 1B,3.0,0.0,0.0,1.0,0.0,3.0,4.0,0.25,0.333,0.58,0.913,20.0,14.0,-0.126,2.09,0.034,-0.16,-1.0,8.0,0.0,SF,Pete_Alonso,201905230,True
592,48,7,Wilson Ramos C,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.25,0.329,0.321,0.651,9.0,7.0,0.147,1.58,0.16,-0.013,1.3,13.0,0.0,IW,Wilson_Ramos,201905230,True
593,48,8,Carlos Gomez RF,3.0,2.0,2.0,3.0,1.0,0.0,4.0,0.188,0.35,0.438,0.788,13.0,7.0,0.758,1.96,0.793,-0.035,3.4,1.0,0.0,"HR,SB",Carlos_Gomez,201905230,True
594,48,9,Adeiny Hechavarria 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.15,0.227,0.2,0.427,16.0,11.0,-0.116,0.9,0.0,-0.116,-1.3,2.0,3.0,,Adeiny_Hechavarria,201905230,True
595,48,10,Juan Lagares CF,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.202,0.28,0.303,0.583,11.0,8.0,0.007,1.07,0.041,-0.034,-0.3,0.0,0.0,SF,Juan_Lagares,201905230,True
596,48,11,Steven Matz P,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.133,0.133,0.133,0.267,3.0,2.0,-0.035,0.7,0.0,-0.035,-0.3,0.0,2.0,,Steven_Matz,201905230,True
597,48,13,   Rajai Davis PH-LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.5,5.0,4.0,-0.007,0.3,0.0,-0.007,-0.2,0.0,0.0,,Rajai_Davis,201905230,True
598,48,14,Team Totals,28.0,6.0,7.0,6.0,3.0,8.0,34.0,0.25,0.324,0.393,0.716,125.0,81.0,0.747,1.39,1.419,-0.671,2.1,27.0,10.0,,Team_Totals,201905230,True
599,49,0,Amed Rosario SS,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.259,0.301,0.411,0.712,18.0,13.0,-0.034,1.09,0.086,-0.12,0.7,0.0,1.0,"HR,2B",Amed_Rosario,201905240,True
600,49,1,J.D. Davis LF,4.0,0.0,1.0,0.0,1.0,0.0,5.0,0.282,0.354,0.462,0.815,22.0,14.0,-0.032,1.25,0.08,-0.111,-0.1,3.0,0.0,,J.D._Davis,201905240,True
601,49,2,Todd Frazier 3B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.205,0.262,0.333,0.595,20.0,12.0,-0.238,1.35,0.0,-0.238,-1.4,3.0,2.0,GDP,Todd_Frazier,201905240,True
602,49,3,Pete Alonso 1B,4.0,2.0,2.0,1.0,0.0,1.0,4.0,0.256,0.337,0.6,0.937,15.0,10.0,0.185,0.79,0.219,-0.034,1.3,4.0,0.0,"HR,2B",Pete_Alonso,201905240,True
603,49,4,Wilson Ramos C,4.0,2.0,2.0,2.0,0.0,0.0,4.0,0.257,0.333,0.347,0.681,17.0,14.0,0.193,1.06,0.221,-0.027,1.4,11.0,0.0,HR,Wilson_Ramos,201905240,True
604,49,5,Carlos Gomez CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.158,0.333,0.368,0.702,17.0,9.0,-0.107,1.27,0.01,-0.117,-0.6,2.0,0.0,,Carlos_Gomez,201905240,True
605,49,6,Rajai Davis RF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.333,0.333,0.833,1.167,11.0,8.0,-0.047,1.32,0.049,-0.095,-0.2,3.0,0.0,,Rajai_Davis,201905240,True
606,49,7,Adeiny Hechavarria 2B,4.0,1.0,2.0,3.0,0.0,1.0,4.0,0.208,0.269,0.417,0.686,16.0,11.0,0.339,1.39,0.382,-0.043,2.2,1.0,2.0,"HR,2B",Adeiny_Hechavarria,201905240,True
607,49,8,Noah Syndergaard P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.125,0.192,0.375,0.567,7.0,5.0,-0.027,0.55,0.0,-0.027,-0.3,0.0,0.0,,Noah_Syndergaard,201905240,True
608,49,10,   Aaron Altherr PH,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.065,0.094,0.194,0.287,2.0,1.0,0.193,0.68,0.193,0.0,1.0,,,HR,Aaron_Altherr,201905240,True
609,49,13,   Dominic Smith PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31,0.431,0.452,0.884,4.0,3.0,-0.098,3.49,0.0,-0.098,-0.3,,,,Dominic_Smith,201905240,True
610,49,15,Team Totals,37.0,8.0,11.0,8.0,2.0,7.0,39.0,0.297,0.333,0.784,1.117,149.0,100.0,0.327,1.21,1.24,-0.91,3.6,27.0,5.0,,Team_Totals,201905240,True
611,50,0,Amed Rosario SS,5.0,1.0,0.0,0.0,1.0,0.0,6.0,0.253,0.297,0.4,0.697,19.0,9.0,-0.104,1.38,0.064,-0.168,-0.5,0.0,4.0,,Amed_Rosario,201905250,True
612,50,1,J.D. Davis LF,5.0,1.0,0.0,0.0,1.0,0.0,6.0,0.27,0.346,0.443,0.788,22.0,10.0,0.018,1.45,0.162,-0.144,0.5,2.0,0.0,,J.D._Davis,201905250,True
613,50,2,Pete Alonso 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.25,0.33,0.587,0.917,14.0,10.0,-0.053,1.54,0.063,-0.115,-0.5,9.0,0.0,,Pete_Alonso,201905250,True
614,50,5,   Tomas Nido PH-C,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.194,0.194,0.419,0.613,4.0,2.0,0.309,2.25,0.365,-0.057,0.8,3.0,0.0,HR,Tomas_Nido,201905250,True
615,50,6,Wilson Ramos C,4.0,2.0,3.0,4.0,1.0,0.0,5.0,0.27,0.347,0.399,0.746,11.0,6.0,0.436,1.93,0.605,-0.169,2.8,7.0,2.0,"2·HR,GDP",Wilson_Ramos,201905250,True
616,50,9,Carlos Gomez CF,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.143,0.333,0.333,0.667,12.0,8.0,-0.038,0.81,0.011,-0.049,-0.4,2.0,0.0,HBP,Carlos_Gomez,201905250,True
617,50,12,   Dominic Smith 1B,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.318,0.434,0.455,0.889,5.0,4.0,0.017,2.58,0.073,-0.057,0.2,4.0,0.0,,Dominic_Smith,201905250,True
618,50,13,Todd Frazier 3B,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.217,0.27,0.337,0.607,18.0,14.0,0.121,1.66,0.181,-0.06,0.3,1.0,4.0,,Todd_Frazier,201905250,True
619,50,14,Aaron Altherr RF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.056,0.081,0.167,0.248,21.0,12.0,-0.295,2.12,0.0,-0.295,-1.6,4.0,0.0,,Aaron_Altherr,201905250,True
620,50,15,Adeiny Hechavarria 2B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.172,0.226,0.345,0.571,21.0,15.0,-0.273,2.16,0.0,-0.273,-1.5,4.0,5.0,,Adeiny_Hechavarria,201905250,True
621,50,16,Jason Vargas P,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,-0.018,0.72,0.0,-0.018,-0.2,0.0,0.0,,Jason_Vargas,201905250,True
622,50,17,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.286,0.286,0.714,1.0,4.0,3.0,-0.011,0.41,0.0,-0.011,-0.1,,,,Rajai_Davis,201905250,True
623,50,19,   Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.196,0.272,0.293,0.565,9.0,6.0,-0.123,1.63,0.0,-0.123,-0.6,3.0,0.0,,Juan_Lagares,201905250,True
624,50,20,Team Totals,44.0,5.0,7.0,5.0,3.0,8.0,48.0,0.159,0.229,0.364,0.593,164.0,102.0,-0.014,1.67,1.524,-1.539,-0.8,39.0,16.0,,Team_Totals,201905250,True
625,51,0,Amed Rosario SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.247,0.291,0.392,0.683,15.0,8.0,-0.115,0.96,0.0,-0.115,-1.2,1.0,2.0,GDP,Amed_Rosario,201905260,True
626,51,1,Dominic Smith 1B,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.34,0.456,0.489,0.946,10.0,6.0,0.06,0.81,0.109,-0.049,0.7,7.0,2.0,"2B,GDP",Dominic_Smith,201905260,True
627,51,2,Michael Conforto RF,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.265,0.402,0.51,0.912,11.0,8.0,-0.052,1.07,0.031,-0.084,-0.6,1.0,0.0,HBP,Michael_Conforto,201905260,True
628,51,3,Wilson Ramos C,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.27,0.345,0.395,0.74,15.0,9.0,-0.009,1.12,0.053,-0.062,-0.3,13.0,0.0,,Wilson_Ramos,201905260,True
629,51,4,Todd Frazier 3B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.218,0.269,0.333,0.602,6.0,6.0,0.038,1.19,0.109,-0.071,0.2,0.0,1.0,,Todd_Frazier,201905260,True
630,51,5,Carlos Gomez LF,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.167,0.333,0.333,0.667,13.0,9.0,-0.08,1.5,0.021,-0.101,-0.6,3.0,0.0,SB,Carlos_Gomez,201905260,True
631,51,6,Adeiny Hechavarria 2B,3.0,1.0,1.0,3.0,0.0,2.0,3.0,0.188,0.235,0.438,0.673,11.0,9.0,0.286,1.51,0.351,-0.065,1.9,1.0,3.0,HR,Adeiny_Hechavarria,201905260,True
632,51,7,Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.189,0.264,0.284,0.548,15.0,10.0,-0.052,0.69,0.0,-0.052,-0.6,0.0,0.0,,Juan_Lagares,201905260,True
633,51,8,Zack Wheeler P,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.308,0.308,0.462,0.769,11.0,9.0,0.045,0.67,0.059,-0.014,0.5,1.0,1.0,,Zack_Wheeler,201905260,True
634,51,11,Team Totals,30.0,4.0,8.0,4.0,1.0,8.0,32.0,0.267,0.313,0.4,0.713,107.0,74.0,0.121,1.07,0.733,-0.613,0.1,27.0,9.0,,Team_Totals,201905260,True
635,52,0,Amed Rosario SS,5.0,2.0,3.0,0.0,0.0,2.0,5.0,0.256,0.299,0.407,0.706,18.0,12.0,0.074,1.28,0.141,-0.067,0.5,1.0,3.0,2·2B,Amed_Rosario,201905270,False
636,52,1,J.D. Davis LF,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.268,0.34,0.457,0.797,15.0,10.0,0.008,1.64,0.261,-0.253,-0.8,1.0,0.0,HR,J.D._Davis,201905270,False
637,52,3,Michael Conforto RF,3.0,0.0,1.0,0.0,2.0,1.0,5.0,0.267,0.407,0.513,0.921,21.0,12.0,0.026,0.59,0.053,-0.027,0.3,4.0,0.0,2B,Michael_Conforto,201905270,False
638,52,4,Pete Alonso 1B,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.254,0.332,0.593,0.924,15.0,11.0,0.041,0.87,0.104,-0.063,0.8,12.0,2.0,3B,Pete_Alonso,201905270,False
639,52,5,Todd Frazier 3B,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.228,0.276,0.337,0.612,17.0,9.0,-0.092,0.92,0.013,-0.105,-1.2,0.0,2.0,,Todd_Frazier,201905270,False
640,52,6,Adeiny Hechavarria 2B,5.0,1.0,3.0,2.0,0.0,2.0,5.0,0.243,0.282,0.541,0.823,25.0,17.0,0.057,0.75,0.099,-0.043,1.3,1.0,4.0,HR,Adeiny_Hechavarria,201905270,False
641,52,7,Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.184,0.257,0.276,0.532,10.0,6.0,-0.108,1.24,0.0,-0.108,-1.0,0.0,0.0,GDP,Juan_Lagares,201905270,False
642,52,10,   Dominic Smith PH-LF,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.354,0.466,0.5,0.966,4.0,2.0,0.042,0.89,0.042,0.0,0.4,1.0,0.0,,Dominic_Smith,201905270,False
643,52,11,Tomas Nido C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.2,0.2,0.4,0.6,20.0,11.0,-0.042,1.24,0.052,-0.094,-0.5,3.0,1.0,,Tomas_Nido,201905270,False
644,52,12,Jacob deGrom P,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.273,0.273,0.455,0.727,8.0,6.0,-0.035,1.25,0.013,-0.048,-0.2,0.0,0.0,,Jacob_deGrom,201905270,False
645,52,14,   Carlos Gomez CF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.313,0.308,0.62,7.0,4.0,0.063,0.76,0.063,0.0,0.8,0.0,0.0,,Carlos_Gomez,201905270,False
646,52,15,Team Totals,40.0,5.0,15.0,5.0,2.0,9.0,42.0,0.375,0.405,0.65,1.055,160.0,100.0,0.034,1.04,0.841,-0.808,0.4,24.0,12.0,,Team_Totals,201905270,False
647,53,0,Amed Rosario SS,3.0,1.0,2.0,1.0,1.0,0.0,5.0,0.262,0.307,0.421,0.728,16.0,9.0,0.224,1.44,0.264,-0.041,2.8,2.0,2.0,"3B,SB,SH",Amed_Rosario,201905280,False
